Butterfly species name,Host family,Host genus
Thyridopteryx ephemeraeformis,Brassicaceae,Lepidium
Thyridopteryx ephemeraeformis,Altingiaceae,Liquidambar
Thyridopteryx ephemeraeformis,Magnoliaceae,Liriodendron
Thyridopteryx ephemeraeformis,Sapindaceae,Litchi
Thyridopteryx ephemeraeformis,Moraceae,Maclura
Thyridopteryx ephemeraeformis,Rosaceae,Malus
Thyridopteryx ephemeraeformis,Anacardiaceae,Mangifera
Thyridopteryx ephemeraeformis,Myrtaceae,Melaleuca
Thyridopteryx ephemeraeformis,Fabaceae,Melilotus
Thyridopteryx ephemeraeformis,Myricaceae,Myrica
Thyridopteryx ephemeraeformis,Lauraceae,Persea
Thyridopteryx ephemeraeformis,Rosaceae,Physocarpus
Thyridopteryx ephemeraeformis,Phytolaccaceae,Phytolaccus
Thyridopteryx ephemeraeformis,Pinaceae,Picea
Thyridopteryx ephemeraeformis,Pinaceae,Pinus
Thyridopteryx ephemeraeformis,Platanaceae,Platanus
Thyridopteryx ephemeraeformis,Cupressaceae,Platycladus
Thyridopteryx ephemeraeformis,Salicaceae,Populus
Thyridopteryx ephemeraeformis,Rosaceae,Prunus
Thyridopteryx ephemeraeformis,Myrtaceae,Psidium
Thyridopteryx ephemeraeformis,Lythraceae,Punica
Thyridopteryx ephemeraeformis,Rosaceae,Pyracantha
Thyridopteryx ephemeraeformis,Rosaceae,Pyrus
Thyridopteryx ephemeraeformis,Fagaceae,Quercus
Thyridopteryx ephemeraeformis,Rhamnaceae,Rhamnus
Thyridopteryx ephemeraeformis,Anacardiaceae,Rhus
Thyridopteryx ephemeraeformis,Fabaceae,Robinia
Thyridopteryx ephemeraeformis,Rosaceae,Rosa
Thyridopteryx ephemeraeformis,Arecaceae,Roystonea
Thyridopteryx ephemeraeformis,Polygonaceae,Rumex
Thyridopteryx ephemeraeformis,Salicaceae,Salix
Thyridopteryx ephemeraeformis,Caprifoliaceae,Sambucus
Thyridopteryx ephemeraeformis,Lauraceae,Sassafras
Thyridopteryx ephemeraeformis,Anacardiaceae,Schinus
Thyridopteryx ephemeraeformis,Smilacaceae,Smilax
Thyridopteryx ephemeraeformis,Oleaceae,Syringa
Thyridopteryx ephemeraeformis,Cupressaceae,Taxodium
Thyridopteryx ephemeraeformis,Malvaceae,Thespesia
Thyridopteryx ephemeraeformis,Cupressaceae,Thuja
Thyridopteryx ephemeraeformis,Malvaceae,Tilia
Thyridopteryx ephemeraeformis,Fabaceae,Trifolium
Thyridopteryx ephemeraeformis,Pinaceae,Tsuga
Thyridopteryx ephemeraeformis,Ulmaceae,Ulmus
Thyridopteryx ephemeraeformis,Asteraceae,Vernonia
Thyridopteryx ephemeraeformis,Fabaceae,Wisteria
Thyridopteryx ephemeraeformis,Poaceae,Zea
Emmelina monodactyla,Amaranthaceae,Atriplex
Emmelina monodactyla,Ericaceae,Calluna
Emmelina monodactyla,Convolvulaceae,Calystegia
Emmelina monodactyla,Amaranthaceae,Chenopodium
Emmelina monodactyla,Convolvulaceae,Convolvulus
Emmelina monodactyla,Asteraceae,Cynara
Emmelina monodactyla,Solanaceae,Datura
Emmelina monodactyla,Asteraceae,Eupatorium
Emmelina monodactyla,Solanaceae,Hyoscyamus
Emmelina monodactyla,Convolvulaceae,Ipomoea
Emmelina monodactyla,Polygonaceae,Polygonum
Emmelina monodactyla,Asteraceae,Senecio
Emmelina monodactyla,Ericaceae,Vaccinium
Lantanophaga pusillidactyla,Euphorbiaceae,Caperonia
Lantanophaga pusillidactyla,Asteraceae,Helianthus
Lantanophaga pusillidactyla,Verbenaceae,Lantana
Lantanophaga pusillidactyla,Verbenaceae,Lippia
Pterophorus pentadactyla,Convolvulaceae,Calystegia
Pterophorus pentadactyla,Convolvulaceae,Convolvulus
Pterophorus pentadactyla,Solanaceae,Solanum
Amyelois transitella,Fabaceae,Acacia
Amyelois transitella,Sapindaceae,Aesculus
Amyelois transitella,Annonaceae,Annona
Amyelois transitella,Fabaceae,Caesalpinia
Amyelois transitella,Fabaceae,Cajanus
Amyelois transitella,Rubiaceae,Casasia
Amyelois transitella,Fabaceae,Cassia
Amyelois transitella,Rutaceae,Citrus
Amyelois transitella,Rubiaceae,Coffea
Amyelois transitella,Rosaceae,Cydonia
Amyelois transitella,Moraceae,Ficus
Amyelois transitella,Capparaceae,Forchhammeria
Amyelois transitella,Rubiaceae,Genipa
Amyelois transitella,Fabaceae,Gleditsia
Amyelois transitella,Fabaceae,Hymenaea
Amyelois transitella,Juglandaceae,Juglans
Amyelois transitella,Chrysobalanaceae,Licania
Amyelois transitella,Rosaceae,Malus
Amyelois transitella,Anacardiaceae,Mangifera
Amyelois transitella,Paeoniaceae,Paeonia
Amyelois transitella,Arecaceae,Phoenix
Amyelois transitella,Anacardiaceae,Pistacia
Amyelois transitella,Fabaceae,Pithecellobium
Amyelois transitella,Rosaceae,Prunus
Amyelois transitella,Lythraceae,Punica
Amyelois transitella,Rosaceae,Pyrus
Amyelois transitella,Rubiaceae,Randia
Amyelois transitella,Fabaceae,Robinia
Amyelois transitella,Sapindaceae,Sapindus
Amyelois transitella,Fabaceae,Tamarindus
Amyelois transitella,Malvaceae,Theobroma
Amyelois transitella,Asparagaceae,Yucca
Amyelois transitella,Poaceae,Zea
Galleria mellonella,Detritophagous,
Galleria mellonella,Insecta,
Plodia interpunctella,Detritophagous,
Plodia interpunctella,Fabaceae,Arachis
Plodia interpunctella,Poaceae,Avena
Plodia interpunctella,Berberidaceae,Berberis
Plodia interpunctella,Brassicaceae,Brassica
Plodia interpunctella,Theaceae,Camellia
Plodia interpunctella,Solanaceae,Capsicum
Plodia interpunctella,Fagaceae,Castanea
Plodia interpunctella,Fabaceae,Ceratonia
Plodia interpunctella,Fabaceae,Cicer
Plodia interpunctella,Betulaceae,Corylus
Plodia interpunctella,Cucurbitaceae,Cucurbita
Plodia interpunctella,Fabaceae,Dipteryx
Plodia interpunctella,Polygonaceae,Fagopyrum
Plodia interpunctella,Moraceae,Ficus
Plodia interpunctella,Fabaceae,Gleditsia
Plodia interpunctella,Fabaceae,Glycine
Plodia interpunctella,Malvaceae,Gossypium
Plodia interpunctella,Poaceae,Hordeum
Plodia interpunctella,Juglandaceae,Juglans
Plodia interpunctella,Pinaceae,Larix
Plodia interpunctella,Fabaceae,Lens
Plodia interpunctella,Sapotaceae,Manilkara
Plodia interpunctella,Moraceae,Morus
Plodia interpunctella,Myristicaceae,Myristica
Plodia interpunctella,Arecaceae,Orbignya
Plodia interpunctella,Poaceae,Oryza
Plodia interpunctella,Fabaceae,Phaseolus
Plodia interpunctella,Arecaceae,Phoenix
Plodia interpunctella,Pinaceae,Pinus
Plodia interpunctella,Anacardiaceae,Pistacia
Plodia interpunctella,Fabaceae,Pisum
Plodia interpunctella,Fabaceae,Prosopis
Plodia interpunctella,Rosaceae,Prunus
Plodia interpunctella,Lythraceae,Punica
Plodia interpunctella,Rosaceae,Pyrus
Plodia interpunctella,Fagaceae,Quercus
Plodia interpunctella,Poaceae,Secale
Plodia interpunctella,Pedaliaceae,Sesamum
Plodia interpunctella,Solanaceae,Solanum
Plodia interpunctella,Poaceae,Sorghum
Plodia interpunctella,Malvaceae,Theobroma
Plodia interpunctella,Poaceae,Triticum
Plodia interpunctella,Fabaceae,Vicia
Plodia interpunctella,Fabaceae,Vigna
Plodia interpunctella,Vitaceae,Vitis
Plodia interpunctella,Poaceae,Zea
Plodia interpunctella,Zingiberaceae,Zingiber
Actias luna,Sapindaceae,Acer
Actias luna,Sapindaceae,Aesculus
Actias luna,Betulaceae,Alnus
Actias luna,Rosaceae,Amelanchier
Actias luna,Betulaceae,Betula
Actias luna,Betulaceae,Carpinus
Actias luna,Juglandaceae,Carya
Actias luna,Fagaceae,Castanea
Actias luna,Betulaceae,Corylus
Actias luna,Ebenaceae,Diospyros
Actias luna,Fagaceae,Fagus
Actias luna,Cannabaceae,Humulus
Actias luna,Juglandaceae,Juglans
Actias luna,Altingiaceae,Liquidambar
Actias luna,Magnoliaceae,Liriodendron
Actias luna,Lythraceae,Lythrum
Actias luna,Cornaceae,Nyssa
Actias luna,Betulaceae,Ostrya
Actias luna,Platanaceae,Platanus
Actias luna,Salicaceae,Populus
Actias luna,Rosaceae,Prunus
Actias luna,Fagaceae,Quercus
Actias luna,Anacardiaceae,Rhus
Actias luna,Fabaceae,Robinia
Actias luna,Salicaceae,Salix
Actias luna,Malvaceae,Tilia
Actias luna,Ulmaceae,Ulmus
Attacus atlas,Simaroubaceae,Ailanthus
Attacus atlas,Fabaceae,Albizia
Attacus atlas,Euphorbiaceae,Aleurites
Attacus atlas,Apocynaceae,Alstonia
Attacus atlas,Anacardiaceae,Anacardium
Attacus atlas,Annonaceae,Annona
Attacus atlas,Primulaceae,Ardisia
Attacus atlas,Annonaceae,Artabotrys
Attacus atlas,Asteraceae,Artemisia
Attacus atlas,Oxalidaceae,Averrhoa
Attacus atlas,Acanthaceae,Avicennia
Attacus atlas,Berberidaceae,Berberis
Attacus atlas,Betulaceae,Betula
Attacus atlas,Phyllanthaceae,Bischofia
Attacus atlas,Simaroubaceae,Brucea
Attacus atlas,Rhizophoraceae,Bruguiera
Attacus atlas,Theaceae,Camellia
Attacus atlas,Annonaceae,Cananga
Attacus atlas,Burseraceae,Canarium
Attacus atlas,Betulaceae,Carpinus
Attacus atlas,Malvaceae,Ceiba
Attacus atlas,Rubiaceae,Cinchona
Attacus atlas,Lauraceae,Cinnamomum
Attacus atlas,Rutaceae,Citrus
Attacus atlas,Lamiaceae,Clerodendrum
Attacus atlas,Melastomataceae,Clidemia
Attacus atlas,Fabaceae,Codariocalyx
Attacus atlas,Rubiaceae,Coffea
Attacus atlas,Crypteroniaceae,Crypteronia
Attacus atlas,Zingiberaceae,Curcuma
Attacus atlas,Dilleniaceae,Dillenia
Attacus atlas,Sapindaceae,Dimocarpus
Attacus atlas,Primulaceae,Embelia
Attacus atlas,Fabaceae,Erythrina
Attacus atlas,Zingiberaceae,Etlingera
Attacus atlas,Myrtaceae,Eucalyptus
Attacus atlas,Myrtaceae,Eugenia
Attacus atlas,Loganiaceae,Fagraea
Attacus atlas,Moraceae,Ficus
Attacus atlas,Oleaceae,Fraxinus
Attacus atlas,Euphorbiaceae,Glochidion
Attacus atlas,Verbenaceae,Gmelina
Attacus atlas,Euphorbiaceae,Hevea
Attacus atlas,Malvaceae,Hibiscus
Attacus atlas,Aquifoliaceae,Ilex
Attacus atlas,Convolvulaceae,Ipomoea
Attacus atlas,Oleaceae,Jasminum
Attacus atlas,Ericaceae,Kalmia
Attacus atlas,Lythraceae,Lagerstroemia
Attacus atlas,Anacardiaceae,Lannea
Attacus atlas,Verbenaceae,Lantana
Attacus atlas,Lamiaceae,Leucosceptrum
Attacus atlas,Oleaceae,Ligustrum
Attacus atlas,Sapindaceae,Litchi
Attacus atlas,Caprifoliaceae,Lonicera
Attacus atlas,Primulaceae,Maesa
Attacus atlas,Rosaceae,Malus
Attacus atlas,Anacardiaceae,Mangifera
Attacus atlas,Melastomataceae,Melastoma
Attacus atlas,Melastomataceae,Memecylon
Attacus atlas,Magnoliaceae,Michelia
Attacus atlas,Moraceae,Morus
Attacus atlas,Malvaceae,Muntingia
Attacus atlas,Musaceae,Musa
Attacus atlas,Rubiaceae,Mussaenda
Attacus atlas,Rubiaceae,Nauclea
Attacus atlas,Sapindaceae,Nephelium
Attacus atlas,Apocynaceae,Nerium
Attacus atlas,Fabaceae,Parkia
Attacus atlas,Scrophulariaceae,Paulownia
Attacus atlas,Lauraceae,Persea
Attacus atlas,Euphorbiaceae,Phyllanthus
Attacus atlas,Piperaceae,Piper
Attacus atlas,Salicaceae,Populus
Attacus atlas,Rosaceae,Prunus
Attacus atlas,Myrtaceae,Psidium
Attacus atlas,Rosaceae,Pyrus
Attacus atlas,Combretaceae,Quisqualis
Attacus atlas,Ericaceae,Rhododendron
Attacus atlas,Euphorbiaceae,Ricinus
Attacus atlas,Rosaceae,Rosa
Attacus atlas,Salicaceae,Salix
Attacus atlas,Meliaceae,Sandoricum
Attacus atlas,Euphorbiaceae,Sapium
Attacus atlas,Apocynaceae,Sarcostemma
Attacus atlas,Lauraceae,Sassafras
Attacus atlas,Goodeniaceae,Scaevola
Attacus atlas,Araliaceae,Schefflera
Attacus atlas,Sapindaceae,Schleichera
Attacus atlas,Fabaceae,Sesbania
Attacus atlas,Poaceae,Setaria
Attacus atlas,Dipterocarpaceae,Shorea
Attacus atlas,Bignoniaceae,Spathodea
Attacus atlas,Verbenaceae,Stachytarpheta
Attacus atlas,Euphorbiaceae,Stillingia
Attacus atlas,Meliaceae,Swietenia
Attacus atlas,Symplocaceae,Symplocos
Attacus atlas,Oleaceae,Syringa
Attacus atlas,Combretaceae,Terminalia
Attacus atlas,Malvaceae,Theobroma
Attacus atlas,Rubiaceae,Uncaria
Attacus atlas,Rubiaceae,Vangueria
Attacus atlas,Verbenaceae,Vitex
Hemileuca maia,Asteraceae,Artemisia
Hemileuca maia,Asteraceae,Aster
Hemileuca maia,Betulaceae,Betula
Hemileuca maia,Betulaceae,Corylus
Hemileuca maia,Rosaceae,Fragaria
Hemileuca maia,Rosaceae,Malus
Hemileuca maia,Salicaceae,Populus
Hemileuca maia,Fabaceae,Prosopis
Hemileuca maia,Rosaceae,Prunus
Hemileuca maia,Fagaceae,Quercus
Hemileuca maia,Rosaceae,Rosa
Hemileuca maia,Rosaceae,Rubus
Hemileuca maia,Salicaceae,Salix
Hemileuca maia,Rosaceae,Spiraea
Hemileuca maia,Ericaceae,Vaccinium
Saturnia pyri,Sapindaceae,Acer
Saturnia pyri,Sapindaceae,Aesculus
Saturnia pyri,Betulaceae,Alnus
Saturnia pyri,Betulaceae,Betula
Saturnia pyri,Fagaceae,Castanea
Saturnia pyri,Rosaceae,Cydonia
Saturnia pyri,Oleaceae,Fraxinus
Saturnia pyri,Cannabaceae,Humulus
Saturnia pyri,Juglandaceae,Juglans
Saturnia pyri,Oleaceae,Ligustrum
Saturnia pyri,Rosaceae,Malus
Saturnia pyri,Oleaceae,Olea
Saturnia pyri,Anacardiaceae,Pistacia
Saturnia pyri,Platanaceae,Platanus
Saturnia pyri,Salicaceae,Populus
Saturnia pyri,Rosaceae,Prunus
Saturnia pyri,Rosaceae,Pyrus
Saturnia pyri,Salicaceae,Salix
Saturnia pyri,Oleaceae,Syringa
Saturnia pyri,Malvaceae,Tilia
Saturnia pyri,Ulmaceae,Ulmus
Therinia lactucina,Rubiaceae,
Mania lunus,Fagaceae,
Mania lunus,Myrtaceae,
Bembecia ichneumoniformis,Fabaceae,Anthyllis
Bembecia ichneumoniformis,Fabaceae,Hippocrepis
Bembecia ichneumoniformis,Fabaceae,Lotus
Bembecia ichneumoniformis,Fabaceae,Macroptilium
Podosesia syringae,Oleaceae,Chionanthus
Podosesia syringae,Oleaceae,Fraxinus
Podosesia syringae,Oleaceae,Ligustrum
Podosesia syringae,Oleaceae,Olea
Podosesia syringae,Rosaceae,Sorbus
Podosesia syringae,Oleaceae,Syringa
Vitacea polistiformis,Vitaceae,Vitis
Darapsa myron,Vitaceae,Parthenocissus
Darapsa myron,Viburnaceae,Viburnum
Darapsa myron,Vitaceae,Vitis
Enyo lugubris,Vitaceae,Ampelopsis
Enyo lugubris,Vitaceae,Cissus
Enyo lugubris,Vitaceae,Parthenocissus
Enyo lugubris,Solanaceae,Petunia
Enyo lugubris,Rubiaceae,Randia
Enyo lugubris,Rosaceae,Rosa
Enyo lugubris,Vitaceae,Vitis
Hemaris diffinis,Apocynaceae,Amsonia
Hemaris diffinis,Apocynaceae,Apocynum
Hemaris diffinis,Onagraceae,Clarkia
Hemaris diffinis,Caprifoliaceae,Diervilla
Hemaris diffinis,Onagraceae,Gayophytum
Hemaris diffinis,Caprifoliaceae,Lonicera
Hemaris diffinis,Caprifoliaceae,Symphoricarpos
Hemaris diffinis,Caprifoliaceae,Triosteum
Hemaris diffinis,Ericaceae,Vaccinium
Hemaris diffinis,Viburnaceae,Viburnum
Hyles euphorbiae,Euphorbiaceae,Euphorbia
Macroglossum pyrrhosticta,Balsaminaceae,Impatiens
Macroglossum pyrrhosticta,Rubiaceae,Paederia
Manduca sexta,Solanaceae,Acnistus
Manduca sexta,Solanaceae,Atropa
Manduca sexta,Brassicaceae,Brassica
Manduca sexta,Solanaceae,Browallia
Manduca sexta,Solanaceae,Brugmansia
Manduca sexta,Solanaceae,Brunfelsia
Manduca sexta,Cannaceae,Canna
Manduca sexta,Solanaceae,Capsicum
Manduca sexta,Solanaceae,Datura
Manduca sexta,Myrtaceae,Eucalyptus
Manduca sexta,Moraceae,Ficus
Manduca sexta,Solanaceae,Hyoscyamus
Manduca sexta,Asteraceae,Lactuca
Manduca sexta,Solanaceae,Lycium
Manduca sexta,Solanaceae,Lycopersicon
Manduca sexta,Euphorbiaceae,Manihot
Manduca sexta,Pedaliaceae,Martynia
Manduca sexta,Solanaceae,Nicandra
Manduca sexta,Solanaceae,Nicotiana
Manduca sexta,Geraniaceae,Pelargonium
Manduca sexta,Solanaceae,Petunia
Manduca sexta,Solanaceae,Physalis
Manduca sexta,Brassicaceae,Raphanus
Manduca sexta,Pedaliaceae,Sesamum
Manduca sexta,Solanaceae,Solanum
Manduca sexta,Fabaceae,Vigna
Parum colligata,Moraceae,Broussonetia
Smerinthus saliceti,Salicaceae,Populus
Smerinthus saliceti,Salicaceae,Salix
Sphinx pinastri,Pinaceae,Cedrus
Sphinx pinastri,Pinaceae,Larix
Sphinx pinastri,Pinaceae,Picea
Sphinx pinastri,Pinaceae,Pinus
Xylophanes tersa,Rubiaceae,Asperula
Xylophanes tersa,Rubiaceae,Bouvardia
Xylophanes tersa,Bignoniaceae,Catalpa
Xylophanes tersa,Rubiaceae,Diodia
Xylophanes tersa,Ebenaceae,Diospyros
Xylophanes tersa,Myrtaceae,Eucalyptus
Xylophanes tersa,Rubiaceae,Manettia
Xylophanes tersa,Rubiaceae,Palicourea
Xylophanes tersa,Rubiaceae,Pentas
Xylophanes tersa,Fabaceae,Phaseolus
Xylophanes tersa,Rubiaceae,Psychotria
Xylophanes tersa,Malvaceae,Sida
Xylophanes tersa,Rubiaceae,Spermacoce
Xylophanes tersa,Poaceae,Zea
Xylophanes tersa,Lythraceae,
Xylophanes tersa,Rosaceae,
Pseudothyris sepulchralis,Vitaceae,Vitis
Striglina suzukii,Theaceae,Camellia
Tineola bisselliella,Detritophagous,
Coptotriche citrinipennella,Fagaceae,
Cydia pomonella,Fagaceae,Castanea
Cydia pomonella,Rosaceae,Crataegus
Cydia pomonella,Rosaceae,Cydonia
Cydia pomonella,Rosaceae,Eriobotrya
Cydia pomonella,Moraceae,Ficus
Cydia pomonella,Clusiaceae,Garcinia
Cydia pomonella,Juglandaceae,Juglans
Cydia pomonella,Rosaceae,Malus
Cydia pomonella,Rosaceae,Prunus
Cydia pomonella,Lythraceae,Punica
Cydia pomonella,Rosaceae,Pyrus
Cydia pomonella,Fagaceae,Quercus
Cydia pomonella,Rosaceae,Sorbus
Grapholita dimorpha,Rosaceae,Chaenomeles
Grapholita dimorpha,Rosaceae,Prunus
Phaecasiophora niveiguttana,Rosaceae,Crataegus
Phaecasiophora niveiguttana,Hamamelidaceae,Hamamelis
Phaecasiophora niveiguttana,Lauraceae,Sassafras
Calledapteryx dryopterata,Viburnaceae,Viburnum
Lyssa zampa,Euphorbiaceae,Endospermum
Lyssa zampa,Myrtaceae,Eugenia
Yponomeuta evonymellus,Rosaceae,Prunus
Zygaena fausta,Fabaceae,Coronilla
