Butterfly species name,Host family,Host genus
Lymantria dispar,Araceae,Symplocarpus foetidus
Lymantria dispar,Tamaricaceae,Tamarix
Lymantria dispar,Taxodiaceae,Taxodium distichum
Lymantria dispar,Cupressaceae,Thuja occidentalis
Lymantria dispar,Tiliaceae,Tilia
Lymantria dispar,Tiliaceae,Tilia americana
Lymantria dispar,Tiliaceae,Tilia x vulgaris
Lymantria dispar,Anacardiaceae,Toxicodendron pubescens
Lymantria dispar,Pinaceae,Tsuga canadensis
Lymantria dispar,Ulmaceae,Ulmus
Lymantria dispar,Ulmaceae,Ulmus americana
Lymantria dispar,Ulmaceae,Ulmus procera
Lymantria dispar,Ulmaceae,Ulmus rubra
Lymantria dispar,Ericaceae,Vaccinium
Lymantria dispar,Ericaceae,Vaccinium angustifolium
Lymantria dispar,Ericaceae,Vaccinium corymbosum
Lymantria dispar,Ericaceae,Vaccinium macrocarpon
Lymantria dispar,Caprifoliaceae,Viburnum acerifolium
Lymantria dispar,Caprifoliaceae,Viburnum lentago
Lymantria dispar,Caprifoliaceae,Viburnum nudum
Lymantria dispar,Caprifoliaceae,Viburnum opulus
Lymantria dispar,Vitaceae,Vitis vinifera
Lymantria dispar,Gramineae,Zea mays
Lymantria dispar,Polyphagous,
Lymantria dispar,Polyphagous,
Lymantria dispar,Polyphagous,
Lymantria dispar,Rosaceae,Physocarpus opulifolius
Lymantria dispar,Polyphagous,
Lymantria dispar,Polyphagous,
Lymantria dispar,Pinaceae,Abies balsamea
Lymantria dispar,Aceraceae,Acer
Lymantria dispar,Aceraceae,Acer pseudoplatanus
Lymantria dispar,Aceraceae,Acer rubrum
Lymantria dispar,Betulaceae,Alnus
Lymantria dispar,Betulaceae,Betula alleghaniensis
Lymantria dispar,Betulaceae,Betula papyrifera
Lymantria dispar,Corylaceae,Carpinus
Lymantria dispar,Fagaceae,Castanea crenata
Lymantria dispar,Fagaceae,Castanea dentata
Lymantria dispar,Fagaceae,Fagus grandifolia
Lymantria dispar,Oleaceae,Fraxinus
Lymantria dispar,Juglandaceae,Juglans regia
Lymantria dispar,Pinaceae,Larix laricina
Lymantria dispar,Myricaceae,Myrica gale
Lymantria dispar,Pinaceae,Picea
Lymantria dispar,Pinaceae,Pinus
Lymantria dispar,Anacardiaceae,Pistacia terebinthus
Lymantria dispar,Salicaceae,Populus
Lymantria dispar,Salicaceae,Populus tremuloides
Lymantria dispar,Fagaceae,Quercus
Lymantria dispar,Fagaceae,Quercus acutissima
Lymantria dispar,Fagaceae,Quercus alnifolia
Lymantria dispar,Fagaceae,Quercus cerris
Lymantria dispar,Fagaceae,Quercus glauca
Lymantria dispar,Fagaceae,Quercus mongolica
Lymantria dispar,Fagaceae,Quercus phillyraeoides
Lymantria dispar,Fagaceae,Quercus serrata
Lymantria dispar,Fagaceae,Quercus variabilis
Lymantria dispar,Leguminosae (p),Robinia pseudoacacia
Lymantria dispar,Salicaceae,Salix
Lymantria dispar,Salicaceae,Salix
Lymantria dispar,Salicaceae,Salix repens
Lymantria dispar,Tiliaceae,Tilia americana
Lymantria dispar,Pinaceae,Tsuga canadensis
Lymantria dispar,Ulmaceae,Ulmus
Lymantria dispar,Ulmaceae,Ulmus americana
Lymantria dispar,Polyphagous,
Phragmatobia fuliginosa,Polyphagous,
Phragmatobia fuliginosa,Ericaceae,Andromeda polifolia
Phragmatobia fuliginosa,Ericaceae,Calluna vulgaris
Phragmatobia fuliginosa,Onagraceae,Epilobium angustifolium
Phragmatobia fuliginosa,Compositae,Eupatorium
Phragmatobia fuliginosa,Oleaceae,Fraxinus
Phragmatobia fuliginosa,Rosaceae,Malus pumila
Phragmatobia fuliginosa,Plantaginaceae,Plantago
Phragmatobia fuliginosa,Plantaginaceae,Plantago major
Phragmatobia fuliginosa,Polygonaceae,Polygonum
Phragmatobia fuliginosa,Rosaceae,Potentilla erecta
Phragmatobia fuliginosa,Rosaceae,Rubus idaeus
Phragmatobia fuliginosa,Polygonaceae,Rumex
Phragmatobia fuliginosa,Polygonaceae,Rumex crispus
Phragmatobia fuliginosa,Polygonaceae,Rumex crispus
Phragmatobia fuliginosa,Salicaceae,Salix bebbiana
Phragmatobia fuliginosa,Salicaceae,Salix phylicifolia
Phragmatobia fuliginosa,Salicaceae,Salix repens
Phragmatobia fuliginosa,Compositae,Solidago
Phragmatobia fuliginosa,Araceae,Symplocarpus foetidus
Phragmatobia fuliginosa,Compositae,Taraxacum officinale
Phragmatobia fuliginosa,Leguminosae (p),Trifolium
Phragmatobia fuliginosa,Ericaceae,Vaccinium myrtillus
Phragmatobia fuliginosa,Ericaceae,Vaccinium uliginosum
Phragmatobia fuliginosa,Compositae,Vernonia noveboracensis
Phragmatobia fuliginosa,Polyphagous,
Phragmatobia fuliginosa,Gramineae,Molinia caerulea
Phragmatobia fuliginosa,Polygonaceae,Rumex
Phragmatobia fuliginosa,Salicaceae,Salix aurita
Phragmatobia fuliginosa,Compositae,Taraxacum
Phragmatobia fuliginosa,Polyphagous,
Phragmatobia fuliginosa,Compositae,Eupatorium
Phragmatobia fuliginosa,Compositae,Helianthus
Phragmatobia fuliginosa,Plantaginaceae,Plantago
Phragmatobia fuliginosa,Polygonaceae,Rumex
Phragmatobia fuliginosa,Compositae,Solidago
Phragmatobia fuliginosa,Araceae,Symplocarpus
Phyllodes eyndhovii,Leguminosae (m),Acacia catechu
Dyseriocrania subpurpurella,0,0
Tuta absoluta,0,0
Biston betularia,Betulaceae,Alnus glutinosa
Biston betularia,Betulaceae,Alnus incana
Biston betularia,Rosaceae,Amelanchier stolonifera
Biston betularia,Compositae,Artemisia absinthium
Biston betularia,Compositae,Artemisia campestris
Biston betularia,Compositae,Artemisia vulgaris
Biston betularia,Compositae,Aster
Biston betularia,Betulaceae,Betula
Biston betularia,Betulaceae,Betula
Biston betularia,Betulaceae,Betula ermanii
Biston betularia,Betulaceae,Betula pendula
Biston betularia,Betulaceae,Betula pubescens
Biston betularia,Leguminosae (p),Caragana arborescens
Biston betularia,Ericaceae,Chamaedaphne calyculata
Biston betularia,Compositae,Chrysanthemum
Biston betularia,Rosaceae,Crataegus
Biston betularia,Celastraceae,Euonymus europaea
Biston betularia,Fagaceae,Fagus
Biston betularia,Rosaceae,Filipendula ulmaria
Biston betularia,Rhamnaceae,Frangula alnus
Biston betularia,Cannabaceae,Humulus lupulus
Biston betularia,Guttiferae,Hypericum maculatum
Biston betularia,Pinaceae,Larix
Biston betularia,Pinaceae,Larix decidua
Biston betularia,Pinaceae,Larix sibirica
Biston betularia,Oleaceae,Ligustrum
Biston betularia,Leguminosae (p),Lupinus angustifolius
Biston betularia,Lythraceae,Lythrum salicaria
Biston betularia,Rosaceae,Malus pumila
Biston betularia,Rosaceae,Malus pumila
Biston betularia,Pinaceae,Picea
Biston betularia,Pinaceae,Pinus
Biston betularia,Salicaceae,Populus balsamifera
Biston betularia,Salicaceae,Populus suaveolens
Biston betularia,Salicaceae,Populus tremula
Biston betularia,Rosaceae,Prunus
Biston betularia,Rosaceae,Prunus domestica
Biston betularia,Rosaceae,Prunus padus
Biston betularia,Rosaceae,Prunus virginiana
Biston betularia,Fagaceae,Quercus
Biston betularia,Fagaceae,Quercus robur
Biston betularia,Grossulariaceae,Ribes
Biston betularia,Grossulariaceae,Ribes alpinum
Biston betularia,Grossulariaceae,Ribes nigrum
Biston betularia,Grossulariaceae,Ribes rubrum
Biston betularia,Grossulariaceae,Ribes uva-crispa
Biston betularia,Rosaceae,Rosa
Biston betularia,Rosaceae,Rosa
Biston betularia,Rosaceae,Rubus
Biston betularia,Rosaceae,Rubus idaeus
Biston betularia,Salicaceae,Salix
Biston betularia,Salicaceae,Salix
Biston betularia,Salicaceae,Salix alba
Biston betularia,Salicaceae,Salix caprea
Biston betularia,Salicaceae,Salix lapponum
Biston betularia,Salicaceae,Salix phylicifolia
Biston betularia,Rosaceae,Sorbus aucuparia
Biston betularia,Rosaceae,Spiraea chamaedryfolia
Biston betularia,Tiliaceae,Tilia
Biston betularia,Leguminosae (p),Trifolium medium
Biston betularia,Ulmaceae,Ulmus
Biston betularia,Ulmaceae,Ulmus laevis
Biston betularia,Ulmaceae,Ulmus pumila
Biston betularia,Ericaceae,Vaccinium myrtillus
Biston betularia,Polyphagous,
Biston betularia,Aceraceae,Acer pensylvanicum
Biston betularia,Fagaceae,Fagus crenata
Biston betularia,Fagaceae,Quercus acutissima
Biston betularia,Polyphagous,
Biston betularia,Aceraceae,Acer
Biston betularia,Aceraceae,Acer macrophyllum
Biston betularia,Aceraceae,Acer negundo
Biston betularia,Aceraceae,Acer rubrum
Biston betularia,Betulaceae,Alnus
Biston betularia,Betulaceae,Alnus incana
Biston betularia,Betulaceae,Alnus incana
Biston betularia,Betulaceae,Alnus rubra
Biston betularia,Betulaceae,Alnus rubra
Biston betularia,Rosaceae,Amelanchier alnifolia
Biston betularia,Compositae,Aster ericoides
Biston betularia,Betulaceae,Betula
Biston betularia,Betulaceae,Betula lenta
Biston betularia,Betulaceae,Betula papyrifera
Biston betularia,Betulaceae,Betula papyrifera
Biston betularia,Betulaceae,Betula pubescens
Biston betularia,Leguminosae (p),Caragana
Biston betularia,Leguminosae (p),Caragana
Biston betularia,Fagaceae,Castanea dentata
Biston betularia,Fagaceae,Castanea sativa
Biston betularia,Rhamnaceae,Ceanothus
Biston betularia,Myricaceae,Comptonia peregrina
Biston betularia,Cornaceae,Cornus
Biston betularia,Cornaceae,Cornus sericea
Biston betularia,Corylaceae,Corylus
Biston betularia,Corylaceae,Corylus cornuta
Biston betularia,Rosaceae,Crataegus
Biston betularia,Rosaceae,Fragaria
Biston betularia,Ginkgoaceae,Ginkgo biloba
Biston betularia,Iridaceae,Gladiolus
Biston betularia,Leguminosae (c),Gleditsia triacanthos
Biston betularia,Leguminosae (p),Hedysarum boreale
Biston betularia,Rosaceae,Holodiscus discolor
Biston betularia,Pinaceae,Larix laricina
Biston betularia,Pinaceae,Larix laricina
Biston betularia,Rosaceae,Malus pumila
Biston betularia,Leguminosae (p),Melilotus officinalis
Biston betularia,Myricaceae,Myrica gale
Biston betularia,Salicaceae,Populus
Biston betularia,Salicaceae,Populus balsamifera
Biston betularia,Salicaceae,Populus tremuloides
Biston betularia,Rosaceae,Prunus
Biston betularia,Rosaceae,Prunus domestica
Biston betularia,Rosaceae,Prunus pensylvanica
Biston betularia,Rosaceae,Prunus serotina
Biston betularia,Rosaceae,Pyrus communis
Biston betularia,Fagaceae,Quercus robur
Biston betularia,Anacardiaceae,Rhus typhina
Biston betularia,Grossulariaceae,Ribes
Biston betularia,Grossulariaceae,Ribes aureum
Biston betularia,Grossulariaceae,Ribes lacustre
Biston betularia,Grossulariaceae,Ribes nigrum
Biston betularia,Grossulariaceae,Ribes rubrum
Biston betularia,Grossulariaceae,Ribes sanguineum
Biston betularia,Grossulariaceae,Ribes uva-crispa
Biston betularia,Leguminosae (p),Robinia pseudoacacia
Biston betularia,Rosaceae,Rosa
Biston betularia,Rosaceae,Rubus idaeus
Biston betularia,Salicaceae,Salix
Biston betularia,Salicaceae,Salix
Biston betularia,Elaeagnaceae,Shepherdia canadensis
Biston betularia,Elaeagnaceae,Shepherdia canadensis
Biston betularia,Rosaceae,Sorbaria sorbifolia
Biston betularia,Rosaceae,Spiraea tomentosa
Biston betularia,Ulmaceae,Ulmus
Biston betularia,Ulmaceae,Ulmus americana
Biston betularia,Ulmaceae,Ulmus americana
Biston betularia,Ericaceae,Vaccinium
Biston betularia,Ericaceae,Vaccinium angustifolium
Ectropis obliqua,Aceraceae,Acer carpinifolium
Ectropis obliqua,Aceraceae,Acer mono
Ectropis obliqua,Araliaceae,Aralia elata
Ectropis obliqua,Theaceae,Camellia sinensis
Ectropis obliqua,Fagaceae,Castanea crenata
Ectropis obliqua,Coriariaceae,Coriaria japonica
Ectropis obliqua,Caprifoliaceae,Diervilla hortensis
Ectropis obliqua,Leguminosae (p),Glycine max
Ectropis obliqua,Juglandaceae,Juglans mandschurica
Ectropis obliqua,Lauraceae,Lindera umbellata
Ectropis obliqua,Caprifoliaceae,Lonicera japonica
Ectropis obliqua,Rosaceae,Malus pumila
Ectropis obliqua,Meliosmaceae,Meliosma myriantha
Ectropis obliqua,Fagaceae,Quercus acutissima
Ectropis obliqua,Fagaceae,Quercus serrata
Ectropis obliqua,Leguminosae (p),Robinia pseudoacacia
Ectropis obliqua,Salicaceae,Salix integra
Ectropis obliqua,Salicaceae,Salix vulpina
Ectropis obliqua,Leguminosae (p),Trifolium repens
Ectropis obliqua,Fagaceae,Castanea crenata
Ectropis obliqua,Fagaceae,Castanea crenata
Ectropis obliqua,Fagaceae,Quercus acutissima
Ectropis obliqua,Fagaceae,Quercus mongolica
Ectropis obliqua,Fagaceae,Quercus serrata
Macaria distribuaria,0,0
Nemoria lixaria,Myricaceae,Myrica pensylvanica
Nemoria lixaria,Fagaceae,Quercus rubra
Operophtera brumata,Aceraceae,Acer
Operophtera brumata,Aceraceae,Acer
Operophtera brumata,Aceraceae,Acer negundo
Operophtera brumata,Aceraceae,Acer platanoides
Operophtera brumata,Aceraceae,Acer saccharinum
Operophtera brumata,Aceraceae,Acer saccharum
Operophtera brumata,Rosaceae,Amelanchier
Operophtera brumata,Betulaceae,Betula
Operophtera brumata,Betulaceae,Betula papyrifera
Operophtera brumata,Betulaceae,Betula populifolia
Operophtera brumata,Betulaceae,Betula pubescens
Operophtera brumata,Corylaceae,Carpinus betulus
Operophtera brumata,Corylaceae,Corylus
Operophtera brumata,Corylaceae,Corylus avellana
Operophtera brumata,Corylaceae,Corylus avellana
Operophtera brumata,Rosaceae,Cotoneaster
Operophtera brumata,Rosaceae,Crataegus
Operophtera brumata,Rosaceae,Crataegus monogyna
Operophtera brumata,Rosaceae,Cydonia oblonga
Operophtera brumata,Fagaceae,Fagus sylvatica
Operophtera brumata,Rhamnaceae,Frangula alnus
Operophtera brumata,Oleaceae,Fraxinus excelsior
Operophtera brumata,Rosaceae,Malus
Operophtera brumata,Rosaceae,Malus pumila
Operophtera brumata,Rosaceae,Malus pumila
Operophtera brumata,Rosaceae,Malus pumila
Operophtera brumata,Corylaceae,Ostrya
Operophtera brumata,Salicaceae,Populus laurifolia
Operophtera brumata,Salicaceae,Populus tremula
Operophtera brumata,Rosaceae,Prunus
Operophtera brumata,Rosaceae,Prunus
Operophtera brumata,Rosaceae,Prunus cerasus
Operophtera brumata,Rosaceae,Prunus domestica
Operophtera brumata,Rosaceae,Prunus padus
Operophtera brumata,Rosaceae,Prunus persica
Operophtera brumata,Rosaceae,Prunus virginiana
Operophtera brumata,Rosaceae,Pyrus
Operophtera brumata,Rosaceae,Pyrus communis
Operophtera brumata,Fagaceae,Quercus
Operophtera brumata,Fagaceae,Quercus
Operophtera brumata,Fagaceae,Quercus robur
Operophtera brumata,Fagaceae,Quercus rubra
Operophtera brumata,Fagaceae,Quercus rubra
Operophtera brumata,Rhamnaceae,Rhamnus cathartica
Operophtera brumata,Ericaceae,Rhododendron
Operophtera brumata,Grossulariaceae,Ribes
Operophtera brumata,Grossulariaceae,Ribes nigrum
Operophtera brumata,Grossulariaceae,Ribes rubrum
Operophtera brumata,Grossulariaceae,Ribes uva-crispa
Operophtera brumata,Grossulariaceae,Ribes uva-crispa
Operophtera brumata,Rosaceae,Rosa rugosa
Operophtera brumata,Rosaceae,Rubus idaeus
Operophtera brumata,Salicaceae,Salix
Operophtera brumata,Salicaceae,Salix
Operophtera brumata,Salicaceae,Salix caprea
Operophtera brumata,Rosaceae,Sorbus aucuparia
Operophtera brumata,Rosaceae,Sorbus hybrida
Operophtera brumata,Rosaceae,Sorbus intermedia
Operophtera brumata,Tiliaceae,Tilia
Operophtera brumata,Tiliaceae,Tilia cordata
Operophtera brumata,Tiliaceae,Tilia platyphyllos
Operophtera brumata,Tiliaceae,Tilia x vulgaris
Operophtera brumata,Ulmaceae,Ulmus
Operophtera brumata,Ulmaceae,Ulmus
Operophtera brumata,Ulmaceae,Ulmus americana
Operophtera brumata,Ulmaceae,Ulmus glabra
Operophtera brumata,Caprifoliaceae,Viburnum nudum
Operophtera brumata,Polyphagous,
Operophtera brumata,Aceraceae,Acer pseudoplatanus
Operophtera brumata,Aceraceae,Acer rubrum
Operophtera brumata,Betulaceae,Betula
Operophtera brumata,Ericaceae,Calluna
Operophtera brumata,Fagaceae,Fagus japonica
Operophtera brumata,Fagaceae,Fagus sylvatica
Operophtera brumata,Oleaceae,Fraxinus americana
Operophtera brumata,Oleaceae,Fraxinus nigra
Operophtera brumata,Pinaceae,Larix decidua
Operophtera brumata,Myricaceae,Myrica
Operophtera brumata,Pinaceae,Picea abies
Operophtera brumata,Salicaceae,Populus
Operophtera brumata,Fagaceae,Quercus acutissima
Operophtera brumata,Fagaceae,Quercus glauca
Operophtera brumata,Fagaceae,Quercus myrsinifolia
Operophtera brumata,Fagaceae,Quercus petraea
Operophtera brumata,Fagaceae,Quercus robur
Operophtera brumata,Fagaceae,Quercus variabilis
Operophtera brumata,Salicaceae,Salix
Operophtera brumata,Tiliaceae,Tilia americana
Operophtera brumata,Tiliaceae,Tilia vulgaris
Operophtera brumata,Ulmaceae,Ulmus americana
Operophtera brumata,Ulmaceae,Ulmus procera
Operophtera brumata,Polyphagous,
Operophtera brumata,Polyphagous,
Operophtera brumata,Polyphagous,
Acrocercops transecta,Juglandaceae,Carya aquatica
Acrocercops transecta,Juglandaceae,Carya illinoinensis
Acrocercops transecta,Juglandaceae,Carya myristiciformis
Acrocercops transecta,Juglandaceae,Carya ovata
Acrocercops transecta,Juglandaceae,Juglans ailanthifolia
Acrocercops transecta,Juglandaceae,Juglans ailanthifolia
Acrocercops transecta,Juglandaceae,Juglans mandschurica
Acrocercops transecta,Juglandaceae,Juglans nigra
Acrocercops transecta,Juglandaceae,Juglans regia
Acrocercops transecta,Juglandaceae,Juglans regia
Acrocercops transecta,Ericaceae,Lyonia ovalifolia
Acrocercops transecta,Ericaceae,Lyonia ovalifolia
Acrocercops transecta,Juglandaceae,Platycarya strobilacea
Acrocercops transecta,Juglandaceae,Pterocarya rhoifolia
Caloptilia triadicae,0,0
Cameraria ohridella,Hippocastanaceae,Aesculus hippocastanum
Philodoria splendida,Myrtaceae,Metrosideros
Philodoria splendida,Myrtaceae,Metrosideros polymorpha
Phyllocnistis citrella,Rutaceae,
Phyllocnistis citrella,Rutaceae,Citrus
Phyllocnistis citrella,Rutaceae,Citrus
Phyllocnistis citrella,Rutaceae,Citrus
Phyllocnistis citrella,Rutaceae,Citrus
Phyllocnistis citrella,Rutaceae,Citrus
Phyllocnistis citrella,Rutaceae,Citrus
Phyllocnistis citrella,Rutaceae,Citrus aurantium
Phyllocnistis citrella,Rutaceae,Citrus limon
Phyllocnistis citrella,Rutaceae,Citrus maxima
Phyllocnistis citrella,Rutaceae,Citrus medica
Phyllocnistis citrella,Rutaceae,Citrus reticulata
Phyllocnistis citrella,Rutaceae,Citrus sinensis
Phyllocnistis citrella,Guttiferae,Garcinia mangostana
Phyllocnistis citrella,Rutaceae,Aegle marmelos
Phyllocnistis citrella,Rutaceae,Aegle marmelos
Phyllocnistis citrella,Rutaceae,Aegle marmelos
Phyllocnistis citrella,Lauraceae,Alseodaphne semecarpifolia
Phyllocnistis citrella,Rutaceae,Atalantia
Phyllocnistis citrella,Rutaceae,Citrofortunella microcarpa
Phyllocnistis citrella,Rutaceae,Citrus
Phyllocnistis citrella,Rutaceae,Citrus
Phyllocnistis citrella,Rutaceae,Citrus
Phyllocnistis citrella,Rutaceae,Citrus
Phyllocnistis citrella,Rutaceae,Citrus
Phyllocnistis citrella,Rutaceae,Citrus
Phyllocnistis citrella,Rutaceae,Citrus aurantifolia
Phyllocnistis citrella,Rutaceae,Citrus maxima
Phyllocnistis citrella,Rutaceae,Citrus reticulata
Phyllocnistis citrella,Rutaceae,Citrus sinensis
Phyllocnistis citrella,Rutaceae,Fortunella X crassifolia
Phyllocnistis citrella,Rutaceae,Fortunella marginata
Phyllocnistis citrella,Guttiferae,Garcinia mangostana
Phyllocnistis citrella,Oleaceae,Jasminum sambac
Phyllocnistis citrella,Oleaceae,Jasminum sambac
Phyllocnistis citrella,Oleaceae,Jasminum simplicifolium
Phyllocnistis citrella,Rutaceae,Limonia
Phyllocnistis citrella,Loranthaceae,Loranthus
Phyllocnistis citrella,Loranthaceae,Loranthus
Phyllocnistis citrella,Rutaceae,Murraya koenigii
Phyllocnistis citrella,Rutaceae,Murraya paniculata
Phyllocnistis citrella,Rutaceae,Poncirus trifoliata
Phyllocnistis citrella,Leguminosae (p),Pongamia pinnata
Phyllocnistis citrella,Rutaceae,Severinia buxifolia
Phyllocnistis citrella,Rutaceae,Citrus
Phyllocnistis citrella,Rutaceae,Aegle marmelos
Phyllocnistis citrella,Rutaceae,Aegle marmelos
Phyllocnistis citrella,Lauraceae,Alseodaphne semecarpifolia
Phyllocnistis citrella,Lauraceae,Alseodaphne semecarpifolia
Phyllocnistis citrella,Lauraceae,Cinnamomum zeylanicum
Phyllocnistis citrella,Rutaceae,Citrus
Phyllocnistis citrella,Rutaceae,Citrus
Phyllocnistis citrella,Rutaceae,Citrus aurantium
Phyllocnistis citrella,Rutaceae,Citrus hystrix
Phyllocnistis citrella,Rutaceae,Citrus maxima
Phyllocnistis citrella,Rutaceae,Citrus medica
Phyllocnistis citrella,Oleaceae,Jasminum sambac
Phyllocnistis citrella,Rutaceae,Murraya koenigii
Helicopsyche borealis,0,0
Phymatopus californicus,Compositae,Eriophyllum stoechadifolium
Phymatopus californicus,Compositae,Baccharis pilularis
Phymatopus californicus,Compositae,Eriophyllum stoechadifolium
Triodia sylvina,Cannabaceae,Humulus lupulus
Triodia sylvina,Dennstaedtiaceae,Pteridium
Hylephila phyleus,Gramineae,
Hylephila phyleus,Gramineae,Agrostis
Hylephila phyleus,Gramineae,Axonopus compressus
Hylephila phyleus,Gramineae,Cenchrus
Hylephila phyleus,Gramineae,Cynodon
Hylephila phyleus,Gramineae,Cynodon dactylon
Hylephila phyleus,Gramineae,Cynodon dactylon
Hylephila phyleus,Gramineae,Digitaria
Hylephila phyleus,Gramineae,Digitaria ciliaris
Hylephila phyleus,Gramineae,Digitaria sanguinalis
Hylephila phyleus,Gramineae,Eragrostis hypnoides
Hylephila phyleus,Gramineae,Eriochloa punctata
Hylephila phyleus,Gramineae,Panicum repens
Hylephila phyleus,Gramineae,Paspalum conjugatum
Hylephila phyleus,Gramineae,Paspalum cromyorhizon
Hylephila phyleus,Gramineae,Paspalum pumilum
Hylephila phyleus,Gramineae,Poa pratensis
Hylephila phyleus,Gramineae,Saccharum officinarum
Hylephila phyleus,Gramineae,Saccharum officinarum
Hylephila phyleus,Gramineae,Saccharum officinarum
Hylephila phyleus,Gramineae,Stenotaphrum secundatum
Hylephila phyleus,Gramineae,Stenotaphrum secundatum
Hylephila phyleus,Gramineae,Stenotaphrum secundatum
Hylephila phyleus,Gramineae,Paspalum conjugatum
Hylephila phyleus,Gramineae,
Hylephila phyleus,Gramineae,Saccharum officinarum
Hylephila phyleus,Gramineae,Stenotaphrum secundatum
Lerema accius,Gramineae,Andropogon
Lerema accius,Gramineae,Oryzopsis
Lerema accius,Gramineae,Panicum capillare
Lerema accius,Gramineae,Paspalum setaceum
Lerema accius,Gramineae,Pennisetum ciliare
Lerema accius,Gramineae,Saccharum
