Butterfly species name,Host family,Host genus
Thyridopteryx ephemeraeformis,Cornaceae,Cornus
Thyridopteryx ephemeraeformis,Ebenaceae,Diospyros
Thyridopteryx ephemeraeformis,Oleaceae,Fraxinus
Thyridopteryx ephemeraeformis,Oleaceae,Syringa
Thyridopteryx ephemeraeformis,Ericaceae,Gaylussacia
Thyridopteryx ephemeraeformis,Malvaceae,Gossypium
Thyridopteryx ephemeraeformis,Malvaceae,Hibiscus
Thyridopteryx ephemeraeformis,Malvaceae,Thespesia
Thyridopteryx ephemeraeformis,Hamamelidaceae,Hamamelis
Thyridopteryx ephemeraeformis,Hamamelidaceae,Liquidambar
Thyridopteryx ephemeraeformis,Cannabaceae,Humulus
Thyridopteryx ephemeraeformis,Aquifoliaceae,Ilex
Thyridopteryx ephemeraeformis,Iridaceae,Iris
Thyridopteryx ephemeraeformis,Rubiaceae,Ixora
Thyridopteryx ephemeraeformis,Chenopodiaceae,Kochia
Thyridopteryx ephemeraeformis,Lythraceae,Lagerstroemia
Thyridopteryx ephemeraeformis,Lythraceae,Punica
Thyridopteryx ephemeraeformis,Verbenaceae,Lantana
Thyridopteryx ephemeraeformis,Brassicaceae,Lepidium
Thyridopteryx ephemeraeformis,Magnoliaceae,Liriodendron
Thyridopteryx ephemeraeformis,Sapindaceae,Litchi
Thyridopteryx ephemeraeformis,Moraceae,Maclura
Thyridopteryx ephemeraeformis,Anacardiaceae,Mangifera
Thyridopteryx ephemeraeformis,Anacardiaceae,Rhus
Thyridopteryx ephemeraeformis,Anacardiaceae,Schinus
Thyridopteryx ephemeraeformis,Myricaceae,Myrica
Thyridopteryx ephemeraeformis,Lauraceae,Persea
Thyridopteryx ephemeraeformis,Lauraceae,Sassafras
Thyridopteryx ephemeraeformis,Phytolaccaceae,Phytolacca
Thyridopteryx ephemeraeformis,Platanaceae,Platanus
Thyridopteryx ephemeraeformis,Salicaceae,Populus
Thyridopteryx ephemeraeformis,Salicaceae,Salix
Thyridopteryx ephemeraeformis,Rhamnaceae,Rhamnus
Thyridopteryx ephemeraeformis,Arecaceae,Roystonea
Thyridopteryx ephemeraeformis,Caprifoliaceae,Sambucus
Thyridopteryx ephemeraeformis,Smilacaceae,Smilax
Thyridopteryx ephemeraeformis,Taxodiaceae,Taxodium
Thyridopteryx ephemeraeformis,Tiliaceae,Tilia
Thyridopteryx ephemeraeformis,Poaceae,Zea
Emmelina monodactyla,Chenopodiaceae,Atriplex
Emmelina monodactyla,Chenopodiaceae,Chenopodium
Emmelina monodactyla,Ericaceae,Calluna
Emmelina monodactyla,Ericaceae,Vaccinium
Emmelina monodactyla,Convolvulaceae,Calystegia
Emmelina monodactyla,Convolvulaceae,Convolvulus
Emmelina monodactyla,Convolvulaceae,Ipomoea
Emmelina monodactyla,Asteraceae,Cynara
Emmelina monodactyla,Asteraceae,Eupatorium
Emmelina monodactyla,Asteraceae,Senecio
Emmelina monodactyla,Solanaceae,Datura
Emmelina monodactyla,Solanaceae,Hyoscyamus
Emmelina monodactyla,Polygonaceae,Polygonum
Emmelina monodactyla,Polyphagous,0
Lantanophaga pusillidactyla,Euphorbiaceae,Caperonia
Lantanophaga pusillidactyla,Asteraceae,Helianthus
Lantanophaga pusillidactyla,Verbenaceae,Lantana
Lantanophaga pusillidactyla,Verbenaceae,Lippia
Pterophorus pentadactyla,Solanaceae,Solanum
Pterophorus pentadactyla,Convolvulaceae,Calystegia
Pterophorus pentadactyla,Convolvulaceae,Convolvulus
Amyelois transitella,Fabaceae,Acacia
Amyelois transitella,Fabaceae,Caesalpinia
Amyelois transitella,Fabaceae,Cajanus
Amyelois transitella,Fabaceae,Cassia
Amyelois transitella,Fabaceae,Gleditsia
Amyelois transitella,Fabaceae,Pithecellobium
Amyelois transitella,Fabaceae,Robinia
Amyelois transitella,Fabaceae,Tamarindus
Amyelois transitella,Fabaceae,Hymenaea
Amyelois transitella,Hippocastanaceae,Aesculus
Amyelois transitella,Annonaceae,Annona
Amyelois transitella,Rubiaceae,Casasia
Amyelois transitella,Rubiaceae,Coffea
Amyelois transitella,Rubiaceae,Genipa
Amyelois transitella,Rubiaceae,Randia
Amyelois transitella,Rutaceae,Citrus
Amyelois transitella,Rosaceae,Cydonia
Amyelois transitella,Rosaceae,Malus
Amyelois transitella,Rosaceae,Prunus
Amyelois transitella,Rosaceae,Pyrus
Amyelois transitella,Moraceae,Ficus
Amyelois transitella,Capparaceae,Forchhammeria
Amyelois transitella,Juglandaceae,Juglans
Amyelois transitella,Anacardiaceae,Mangifera
Amyelois transitella,Anacardiaceae,Pistacia
Amyelois transitella,Paeoniaceae,Paeonia
Amyelois transitella,Arecaceae,Phoenix
Amyelois transitella,Lythraceae,Punica
Amyelois transitella,Sapindaceae,Sapindus
Amyelois transitella,Sterculiaceae,Theobroma
Amyelois transitella,Agavaceae,Yucca
Amyelois transitella,Poaceae,Zea
Amyelois transitella,Detritophagous,0
Amyelois transitella,Chrysobalanaceae,Licania
Amyelois transitella,Polyphagous,0
Galleria mellonella,Detritophagous,0
Galleria mellonella,Insecta,Pseudogonia
Galleria mellonella,Insecta,0
Plodia interpunctella,Detritophagous,0
Plodia interpunctella,Poaceae,0
Plodia interpunctella,Poaceae,Avena
Plodia interpunctella,Poaceae,Hordeum
Plodia interpunctella,Poaceae,Oryza
Plodia interpunctella,Poaceae,Secale
Plodia interpunctella,Poaceae,Sorghum
Plodia interpunctella,Poaceae,Triticum
Plodia interpunctella,Poaceae,Zea
Plodia interpunctella,Fabaceae,Arachis
Plodia interpunctella,Fabaceae,Ceratonia
Plodia interpunctella,Fabaceae,Cicer
Plodia interpunctella,Fabaceae,Gleditsia
Plodia interpunctella,Fabaceae,Glycine
Plodia interpunctella,Fabaceae,Lens
Plodia interpunctella,Fabaceae,Phaseolus
Plodia interpunctella,Fabaceae,Pisum
Plodia interpunctella,Fabaceae,Prosopis
Plodia interpunctella,Fabaceae,Vicia
Plodia interpunctella,Fabaceae,Vigna
Plodia interpunctella,Fabaceae,Dipteryx
Plodia interpunctella,Berberidaceae,Berberis
Plodia interpunctella,Brassicaceae,Brassica
Plodia interpunctella,Theaceae,Camellia
Plodia interpunctella,Solanaceae,Capsicum
Plodia interpunctella,Solanaceae,Solanum
Plodia interpunctella,Fagaceae,Castanea
Plodia interpunctella,Fagaceae,Quercus
Plodia interpunctella,Corylaceae,Corylus
Plodia interpunctella,Polygonaceae,Fagopyrum
Plodia interpunctella,Moraceae,Ficus
Plodia interpunctella,Moraceae,Morus
Plodia interpunctella,Malvaceae,Gossypium
Plodia interpunctella,Juglandaceae,Juglans
Plodia interpunctella,Pinaceae,Larix
Plodia interpunctella,Pinaceae,Pinus
Plodia interpunctella,Myristicaceae,Myristica
Plodia interpunctella,Arecaceae,Phoenix
Plodia interpunctella,Arecaceae,Attalea
Plodia interpunctella,Anacardiaceae,Pistacia
Plodia interpunctella,Rosaceae,Prunus
Plodia interpunctella,Rosaceae,Pyrus
Plodia interpunctella,Lythraceae,Punica
Plodia interpunctella,Sterculiaceae,Theobroma
Plodia interpunctella,Vitaceae,Vitis
Plodia interpunctella,Zingiberaceae,Zingiber
Plodia interpunctella,Rhamnaceae,Ziziphus
Plodia interpunctella,Sapotaceae,Manilkara
Plodia interpunctella,Cucurbitaceae,Cucurbita
Plodia interpunctella,Pedaliaceae,Sesamum
Actias luna,Aceraceae,Acer
Actias luna,Betulaceae,Alnus
Actias luna,Betulaceae,Betula
Actias luna,Rosaceae,Amelanchier
Actias luna,Rosaceae,Prunus
Actias luna,Juglandaceae,Carya
Actias luna,Juglandaceae,Juglans
Actias luna,Corylaceae,Corylus
Actias luna,Corylaceae,Ostrya
Actias luna,Corylaceae,Carpinus
Actias luna,Fagaceae,Fagus
Actias luna,Fagaceae,Quercus
Actias luna,Fagaceae,Castanea
Actias luna,Salicaceae,Populus
Actias luna,Salicaceae,Salix
Actias luna,Fabaceae,Robinia
Actias luna,Tiliaceae,Tilia
Actias luna,Ulmaceae,Ulmus
Actias luna,Ulmaceae,Tilia
Actias luna,Polyphagous,0
Actias luna,Ebenaceae,Diospyros
Actias luna,Cannabaceae,Humulus
Actias luna,Hamamelidaceae,Liquidambar
Actias luna,Lythraceae,Lythrum
Actias luna,Cornaceae,Nyssa
Actias luna,Platanaceae,Platanus
Actias luna,Anacardiaceae,Rhus
Actias luna,Magnoliaceae,Liriodendron
Actias luna,Hippocastanaceae,Aesculus
Actias luna,Sabiaceae,Salix
Attacus atlas,Berberidaceae,0
Attacus atlas,Berberidaceae,Berberis
Attacus atlas,Fagaceae,0
Attacus atlas,Polyphagous,0
Attacus atlas,Salicaceae,0
Attacus atlas,Salicaceae,Populus
Attacus atlas,Salicaceae,Salix
Attacus atlas,Simaroubaceae,0
Attacus atlas,Simaroubaceae,Ailanthus
Attacus atlas,Simaroubaceae,Brucea
Attacus atlas,Euphorbiaceae,Aleurites
Attacus atlas,Euphorbiaceae,Bischofia
Attacus atlas,Euphorbiaceae,Glochidion
Attacus atlas,Euphorbiaceae,Hevea
Attacus atlas,Euphorbiaceae,Phyllanthus
Attacus atlas,Euphorbiaceae,Ricinus
Attacus atlas,Euphorbiaceae,Sapium
Attacus atlas,Euphorbiaceae,Stillingia
Attacus atlas,Apocynaceae,Alstonia
Attacus atlas,Apocynaceae,Nerium
Attacus atlas,Anacardiaceae,Anacardium
Attacus atlas,Anacardiaceae,Lannea
Attacus atlas,Anacardiaceae,Mangifera
Attacus atlas,Annonaceae,Annona
Attacus atlas,Annonaceae,Cananga
Attacus atlas,Annonaceae,Artabotrys
Attacus atlas,Myrsinaceae,Ardisia
Attacus atlas,Myrsinaceae,Embelia
Attacus atlas,Myrsinaceae,Maesa
Attacus atlas,Asteraceae,Artemisia
Attacus atlas,Oxalidaceae,Averrhoa
Attacus atlas,Betulaceae,Betula
Attacus atlas,Theaceae,Camellia
Attacus atlas,Burseraceae,Canarium
Attacus atlas,Corylaceae,Carpinus
Attacus atlas,Bombacaceae,Ceiba
Attacus atlas,Rubiaceae,Cinchona
Attacus atlas,Rubiaceae,Coffea
Attacus atlas,Rubiaceae,Mussaenda
Attacus atlas,Rubiaceae,Nauclea
Attacus atlas,Rubiaceae,Uncaria
Attacus atlas,Rubiaceae,Vangueria
Attacus atlas,Lauraceae,Cinnamomum
Attacus atlas,Lauraceae,Persea
Attacus atlas,Lauraceae,Sassafras
Attacus atlas,Lauraceae,0
Attacus atlas,Rutaceae,Citrus
Attacus atlas,Verbenaceae,Clerodendrum
Attacus atlas,Verbenaceae,Lantana
Attacus atlas,Verbenaceae,Stachytarpheta
Attacus atlas,Verbenaceae,Vitex
Attacus atlas,Verbenaceae,Gmelina
Attacus atlas,Melastomataceae,Clidemia
Attacus atlas,Melastomataceae,Melastoma
Attacus atlas,Melastomataceae,Memecylon
Attacus atlas,Fabaceae,Codariocalyx
Attacus atlas,Fabaceae,Erythrina
Attacus atlas,Fabaceae,Parkia
Attacus atlas,Fabaceae,Sesbania
Attacus atlas,Fabaceae,Albizia
Attacus atlas,Crypteroniaceae,Crypteronia
Attacus atlas,Zingiberaceae,Curcuma
Attacus atlas,Zingiberaceae,Etlingera
Attacus atlas,Dilleniaceae,Dillenia
Attacus atlas,Sapindaceae,Dimocarpus
Attacus atlas,Sapindaceae,Litchi
Attacus atlas,Sapindaceae,Nephelium
Attacus atlas,Sapindaceae,Schleichera
Attacus atlas,Myrtaceae,Eucalyptus
Attacus atlas,Myrtaceae,Eugenia
Attacus atlas,Myrtaceae,Psidium
Attacus atlas,Loganiaceae,Fagraea
Attacus atlas,Moraceae,Ficus
Attacus atlas,Moraceae,Morus
Attacus atlas,Oleaceae,Fraxinus
Attacus atlas,Oleaceae,Jasminum
Attacus atlas,Oleaceae,Ligustrum
Attacus atlas,Oleaceae,Syringa
Attacus atlas,Malvaceae,Hibiscus
Attacus atlas,Aquifoliaceae,Ilex
Attacus atlas,Convolvulaceae,Ipomoea
Attacus atlas,Ericaceae,Kalmia
Attacus atlas,Ericaceae,Rhododendron
Attacus atlas,Lythraceae,Lagerstroemia
Attacus atlas,Lamiaceae,Leucosceptrum
Attacus atlas,Caprifoliaceae,Lonicera
Attacus atlas,Rosaceae,Malus
Attacus atlas,Rosaceae,Prunus
Attacus atlas,Rosaceae,Pyrus
Attacus atlas,Rosaceae,Rosa
Attacus atlas,Magnoliaceae,Michelia
Attacus atlas,Tiliaceae,Muntingia
Attacus atlas,Musaceae,Musa
Attacus atlas,Scrophulariaceae,Paulownia
Attacus atlas,Piperaceae,Piper
Attacus atlas,Combretaceae,Quisqualis
Attacus atlas,Combretaceae,Terminalia
Attacus atlas,Meliaceae,Sandoricum
Attacus atlas,Meliaceae,Swietenia
Attacus atlas,Asclepiadaceae,Cynanchum
Attacus atlas,Araliaceae,Schefflera
Attacus atlas,Poaceae,Setaria
Attacus atlas,Bignoniaceae,Spathodea
Attacus atlas,Symplocaceae,Symplocos
Attacus atlas,Sterculiaceae,Theobroma
Attacus atlas,Avicenniaceae,Avicennia
Attacus atlas,Rhizophoraceae,Bruguiera
Attacus atlas,Goodeniaceae,Scaevola
Attacus atlas,Dipterocarpaceae,Shorea
Hemileuca maia,Fagaceae,0
Hemileuca maia,Fagaceae,Quercus
Hemileuca maia,Salicaceae,0
Hemileuca maia,Salicaceae,Populus
Hemileuca maia,Salicaceae,Salix
Hemileuca maia,Asteraceae,Artemisia
Hemileuca maia,Asteraceae,Aster
Hemileuca maia,Betulaceae,Betula
Hemileuca maia,Corylaceae,Corylus
Hemileuca maia,Fabaceae,Prosopis
Hemileuca maia,Rosaceae,Prunus
Hemileuca maia,Rosaceae,Rubus
Hemileuca maia,Rosaceae,Spiraea
Hemileuca maia,Rosaceae,Fragaria
Hemileuca maia,Rosaceae,Malus
Hemileuca maia,Rosaceae,Rosa
Hemileuca maia,Ericaceae,Vaccinium
Saturnia pyri,Aceraceae,Acer
Saturnia pyri,Hippocastanaceae,Aesculus
Saturnia pyri,Betulaceae,Alnus
Saturnia pyri,Betulaceae,Betula
Saturnia pyri,Fagaceae,Castanea
Saturnia pyri,Rosaceae,Cydonia
Saturnia pyri,Rosaceae,Malus
Saturnia pyri,Rosaceae,Prunus
Saturnia pyri,Rosaceae,Pyrus
Saturnia pyri,Oleaceae,Fraxinus
Saturnia pyri,Oleaceae,Ligustrum
Saturnia pyri,Oleaceae,Olea
Saturnia pyri,Oleaceae,Syringa
Saturnia pyri,Cannabaceae,Humulus
Saturnia pyri,Juglandaceae,Juglans
Saturnia pyri,Anacardiaceae,Pistacia
Saturnia pyri,Platanaceae,Platanus
Saturnia pyri,Salicaceae,Populus
Saturnia pyri,Salicaceae,Salix
Saturnia pyri,Tiliaceae,Tilia
Saturnia pyri,Ulmaceae,Ulmus
Saturnia pyri,Polyphagous,0
Therinia lactucina,0,0
Mania lunus,0,0
Bembecia ichneumoniformis,Leguminosae,0
Bembecia ichneumoniformis,Fabaceae,Anthyllis
Bembecia ichneumoniformis,Fabaceae,Hippocrepis
Bembecia ichneumoniformis,Fabaceae,Lotus
Bembecia ichneumoniformis,Fabaceae,Macroptilium
Podosesia syringae,Oleaceae,0
Podosesia syringae,Oleaceae,Chionanthus
Podosesia syringae,Oleaceae,Fraxinus
Podosesia syringae,Oleaceae,Ligustrum
Podosesia syringae,Oleaceae,Syringa
Podosesia syringae,Oleaceae,Olea
Podosesia syringae,Polyphagous,0
Podosesia syringae,Rosaceae,Sorbus
Vitacea polistiformis,Vitaceae,Vitis
Darapsa myron,Vitaceae,0
Darapsa myron,Vitaceae,Parthenocissus
Darapsa myron,Vitaceae,Vitis
Darapsa myron,Caprifoliaceae,Viburnum
Enyo lugubris,Vitaceae,Cissus
Enyo lugubris,Vitaceae,Vitis
Enyo lugubris,Vitaceae,Ampelopsis
Enyo lugubris,Vitaceae,Parthenocissus
Enyo lugubris,Solanaceae,Petunia
Enyo lugubris,Rubiaceae,Randia
Enyo lugubris,Rosaceae,Rosa
Hemaris diffinis,Apocynaceae,Amsonia
Hemaris diffinis,Apocynaceae,Apocynum
Hemaris diffinis,Onagraceae,Clarkia
Hemaris diffinis,Onagraceae,Gayophytum
Hemaris diffinis,Caprifoliaceae,Diervilla
Hemaris diffinis,Caprifoliaceae,Lonicera
Hemaris diffinis,Caprifoliaceae,Symphoricarpos
Hemaris diffinis,Caprifoliaceae,Triosteum
Hemaris diffinis,Caprifoliaceae,Viburnum
Hemaris diffinis,Ericaceae,Vaccinium
Hyles euphorbiae,Euphorbiaceae,Euphorbia
Macroglossum pyrrhosticta,Balsaminaceae,Impatiens
Macroglossum pyrrhosticta,Rubiaceae,Paederia
Manduca sexta,Solanaceae,0
Manduca sexta,Solanaceae,Atropa
Manduca sexta,Solanaceae,Capsicum
Manduca sexta,Solanaceae,Datura
Manduca sexta,Solanaceae,Lycium
Manduca sexta,Solanaceae,Lycopersicon
Manduca sexta,Solanaceae,Nicotiana
Manduca sexta,Solanaceae,Physalis
Manduca sexta,Solanaceae,Solanum
Manduca sexta,Solanaceae,Brugmansia
Manduca sexta,Solanaceae,Acnistus
Manduca sexta,Solanaceae,Browallia
Manduca sexta,Solanaceae,Brunfelsia
Manduca sexta,Solanaceae,Hyoscyamus
Manduca sexta,Solanaceae,Nicandra
Manduca sexta,Solanaceae,Petunia
Manduca sexta,Brassicaceae,Brassica
Manduca sexta,Brassicaceae,Raphanus
Manduca sexta,Cannaceae,Canna
Manduca sexta,Myrtaceae,Eucalyptus
Manduca sexta,Pedaliaceae,Martynia
Manduca sexta,Pedaliaceae,Sesamum
Manduca sexta,Geraniaceae,Pelargonium
Manduca sexta,Fabaceae,Vigna
Manduca sexta,Moraceae,Ficus
Manduca sexta,Euphorbiaceae,Manihot
Manduca sexta,Asteraceae,Lactuca
Parum colligata,Moraceae,Broussonetia
Smerinthus saliceti,Salicaceae,Populus
Smerinthus saliceti,Salicaceae,Salix
Sphinx pinastri,Pinaceae,Larix
Sphinx pinastri,Pinaceae,Picea
Sphinx pinastri,Pinaceae,Pinus
Sphinx pinastri,Pinaceae,Cedrus
Xylophanes tersa,Rosaceae,0
Xylophanes tersa,Rubiaceae,0
Xylophanes tersa,Rubiaceae,Asperula
Xylophanes tersa,Rubiaceae,Bouvardia
Xylophanes tersa,Rubiaceae,Diodia
Xylophanes tersa,Rubiaceae,Manettia
Xylophanes tersa,Rubiaceae,Palicourea
Xylophanes tersa,Rubiaceae,Pentas
Xylophanes tersa,Rubiaceae,Psychotria
Xylophanes tersa,Rubiaceae,Spermacoce
Xylophanes tersa,Bignoniaceae,Catalpa
Xylophanes tersa,Ebenaceae,Diospyros
Xylophanes tersa,Myrtaceae,Eucalyptus
Xylophanes tersa,Fabaceae,Phaseolus
Xylophanes tersa,Malvaceae,Sida
Xylophanes tersa,Poaceae,Zea
Pseudothyris sepulchralis,0,0
Striglina suzukii,0,0
Tineola bisselliella,Detritophagous,0
Coptotriche citrinipennella,0,0
Cydia pomonella,Rosaceae,0
Cydia pomonella,Rosaceae,Cydonia
Cydia pomonella,Rosaceae,Eriobotrya
Cydia pomonella,Rosaceae,Malus
Cydia pomonella,Rosaceae,Prunus
Cydia pomonella,Rosaceae,Pyrus
Cydia pomonella,Rosaceae,Sorbus
Cydia pomonella,Rosaceae,Crataegus
Cydia pomonella,Fagaceae,Castanea
Cydia pomonella,Fagaceae,Quercus
Cydia pomonella,Moraceae,Ficus
Cydia pomonella,Juglandaceae,Juglans
Cydia pomonella,Lythraceae,Punica
Cydia pomonella,Guttiferae,Garcinia
Cydia pomonella,Polyphagous,0
Grapholita dimorpha,Rosaceae,Chaenomeles
Grapholita dimorpha,Rosaceae,Prunus
Phaecasiophora niveiguttana,Rosaceae,Crataegus
Phaecasiophora niveiguttana,Hamamelidaceae,Hamamelis
Phaecasiophora niveiguttana,Lauraceae,Sassafras
Calledapteryx dryopterata,Caprifoliaceae,Viburnum
Lyssa zampa,Euphorbiaceae,Endospermum
Lyssa zampa,Myrtaceae,Eugenia
Yponomeuta evonymellus,0,0
Zygaena fausta,0,0
